person_id,frame_number,pixel_x,pixel_y,world_x,world_y
112,444,650.151,760.147,-0.3443,7.6709
155,444,584.576,750.886,-1.452,6.8287
135,444,400.481,704.756,-5.2893,2.249
7,444,340.599,793.638,-5.5461,8.8761
167,444,612.422,964.663,-1.1014,16.6987
168,444,166.398,866.494,-7.6751,12.4624
11,444,214.167,947.056,-6.1274,15.8193
185,444,951.52,945.533,2.6944,16.3535
205,444,1001.416,950.178,3.1848,16.5255
223,444,493.639,713.406,-3.2566,3.5234
171,444,40.054,1069.193,-7.2662,19.2986
163,444,352.248,795.606,-5.3214,9.0308
245,444,712.17,750.155,0.7172,7.2109
246,444,127.055,838.849,-8.7421,10.9708
251,444,727.308,746.299,0.9868,7.0019
253,444,515.994,713.768,-2.8052,3.6629
259,444,192.782,776.857,-8.5641,7.2918
200,444,74.545,899.184,-8.6975,13.8034
272,444,1061.405,998.013,3.452,17.8589
275,444,363.144,1919.49,-2.4188,28.3396
281,444,972.884,877.09,3.4224,14.0804
99,445,420.552,902.813,-3.5973,14.4022
12,445,174.028,774.253,-8.9912,7.038
112,445,650.273,760.231,-0.3424,7.6767
155,445,584.734,750.929,-1.4492,6.8323
135,445,400.094,704.793,-5.2974,2.2504
7,445,340.623,793.699,-5.5451,8.88
167,445,610.613,962.391,-1.1213,16.6285
168,445,166.504,866.852,-7.6688,12.4797
11,445,213.949,948.764,-6.1162,15.8786
185,445,950.662,945.146,2.6878,16.3413
205,445,1000.621,949.927,3.1784,16.5176
223,445,492.688,713.764,-3.274,3.5501
171,445,40.087,1069.133,-7.2663,19.2972
163,445,352.335,795.677,-5.3192,9.0354
245,445,711.932,750.207,0.713,7.2136
246,445,127.049,838.795,-8.7431,10.9678
251,445,727.256,746.089,0.987,6.9875
253,445,514.742,713.277,-2.8322,3.6143
259,445,192.868,776.813,-8.5632,7.289
200,445,74.769,899.177,-8.6941,13.8034
272,445,1061.01,997.384,3.4525,17.8428
275,445,362.297,1919.565,-2.4227,28.3404
281,445,971.703,876.199,3.416,14.0457
99,446,421.313,900.804,-3.595,14.3245
12,446,174.161,774.06,-8.9922,7.0245
112,446,650.406,760.333,-0.3405,7.6838
155,446,584.896,750.968,-1.4463,6.8356
135,446,399.777,704.986,-5.3022,2.2672
7,446,340.581,793.686,-5.546,8.8791
167,446,609.663,961.358,-1.1318,16.5962
168,446,166.398,866.894,-7.67,12.4815
11,446,213.452,949.544,-6.1164,15.9052
185,446,949.987,944.721,2.6833,16.328
205,446,999.983,949.518,3.1746,16.5051
223,446,491.707,713.664,-3.2944,3.5366
171,446,40.179,1069.001,-7.2664,19.294
163,446,352.424,795.707,-5.3174,9.0375
245,446,711.744,750.528,0.7084,7.2344
246,446,127.039,838.792,-8.7433,10.9677
251,446,727.283,745.785,0.9892,6.967
253,446,513.476,713.591,-2.8563,3.6355
259,446,192.858,775.355,-8.5897,7.1848
200,446,74.865,899.206,-8.6922,13.8048
272,446,1060.755,998.632,3.4416,17.8742
275,446,362.583,1919.548,-2.4214,28.3402
281,446,971.421,875.35,3.4197,14.0135
99,447,421.734,897.855,-3.6013,14.2088
12,447,174.166,773.981,-8.9936,7.0187
112,447,650.651,760.59,-0.337,7.7013
155,447,585.031,751.074,-1.444,6.8434
135,447,399.13,704.993,-5.3163,2.2643
7,447,340.542,793.657,-5.547,8.8772
167,447,607.872,958.991,-1.1517,16.5223
168,447,166.365,866.997,-7.6692,12.4864
11,447,213.119,950.705,-6.1114,15.9451
185,447,949.497,944.956,2.6766,16.3347
205,447,999.145,949.11,3.1687,16.4926
223,447,490.346,707.708,-3.3542,2.9996
171,447,40.131,1068.922,-7.2676,19.292
163,447,352.422,795.638,-5.318,9.0332
245,447,711.381,750.763,0.7013,7.2489
246,447,127.005,838.711,-8.7452,10.9632
251,447,727.26,745.669,0.9894,6.959
253,447,512.513,714.046,-2.8737,3.6703
259,447,192.925,775.821,-8.5799,7.2184
200,447,74.985,899.237,-8.6898,13.8063
272,447,1061.351,997.141,3.4573,17.8368
275,447,362.362,1919.484,-2.4225,28.34
99,448,422.67,895.506,-3.598,14.1165
12,448,174.337,774.052,-8.9887,7.0245
112,448,650.742,760.933,-0.3363,7.7239
155,448,585.162,751.14,-1.4417,6.8485
135,448,398.697,705.181,-5.3237,2.2799
7,448,340.579,793.7,-5.5459,8.88
167,448,606.691,956.786,-1.1646,16.4532
168,448,166.532,867.258,-7.6631,12.4992
11,448,212.5,952.369,-6.106,16.0018
185,448,948.985,944.266,2.6755,16.3136
205,448,998.706,949.12,3.1641,16.4926
223,448,489.318,702.972,-3.402,2.5598
171,448,39.98,1068.857,-7.27,19.2904
163,448,352.356,795.641,-5.3192,9.0332
245,448,711.131,751.125,0.6954,7.2722
246,448,126.934,838.75,-8.7458,10.9651
251,448,727.099,745.473,0.9879,6.9452
253,448,511.81,713.95,-2.8882,3.6586
259,448,192.989,775.995,-8.5755,7.2311
200,448,75.055,899.401,-8.6864,13.8135
272,448,1062.18,997.322,3.464,17.8418
275,448,362.537,1919.358,-2.4218,28.3393
99,449,423.544,894.29,-3.5909,14.0689
12,449,174.502,774.092,-8.9846,7.028
112,449,650.57,760.591,-0.3384,7.7011
155,449,585.367,751.208,-1.4381,6.854
135,449,397.477,705.149,-5.3508,2.2702
7,449,340.615,793.69,-5.5453,8.8794
167,449,604.9,955.398,-1.1851,16.4087
168,449,166.439,867.668,-7.6593,12.5186
11,449,212.592,953.403,-6.0963,16.0372
185,449,948.679,943.628,2.6763,16.2941
205,449,996.944,949.081,3.1462,16.4903
223,449,487.699,700.832,-3.4483,2.3509
171,449,39.858,1068.824,-7.2717,19.2896
163,449,352.437,795.516,-5.3189,9.0258
245,449,710.799,751.552,0.6879,7.2995
246,449,126.976,838.627,-8.7471,10.9585
251,449,726.826,745.832,0.9814,6.9687
253,449,510.568,714.008,-2.9128,3.6577
259,449,193.088,775.918,-8.5749,7.2259
200,449,75.017,899.385,-8.6872,13.8127
272,449,1062.104,997.155,3.4644,17.8375
275,449,362.281,1919.391,-2.4229,28.3396
99,450,424.437,893.52,-3.5817,14.0391
12,450,174.663,774.153,-8.9802,7.033
112,450,650.461,760.387,-0.3397,7.6875
155,450,585.54,751.244,-1.435,6.8571
135,450,396.765,705.155,-5.3663,2.2668
7,450,341.032,793.988,-5.535,8.8991
167,450,603.479,954.076,-1.2013,16.3663
168,450,166.436,867.87,-7.6568,12.5282
11,450,213.109,955.125,-6.0754,16.0963
185,450,948.027,942.939,2.6736,16.2728
205,450,995.382,948.696,3.1326,16.4779
223,450,486.229,698.666,-3.4923,2.1377
171,450,39.846,1068.843,-7.2716,19.29
163,450,352.485,795.498,-5.3182,9.0248
245,450,710.55,752.207,0.6807,7.3421
246,450,126.973,838.613,-8.7473,10.9577
251,450,726.661,745.845,0.9786,6.969
253,450,509.656,713.939,-2.9314,3.6473
259,450,193.307,776.674,-8.5569,7.2806
200,450,74.887,899.428,-8.6887,13.8144
272,450,1061.056,996.549,3.4585,17.8217
275,450,362.083,1919.533,-2.4238,28.3404
99,451,425.471,891.382,-3.5761,13.9541
12,451,174.835,774.123,-8.9772,7.0315
112,451,650.339,760.418,-0.3418,7.6892
155,451,585.67,751.326,-1.4327,6.8633
135,451,396.378,705.254,-5.3737,2.2742
7,451,341.221,794.159,-5.53,8.9103
167,451,602.994,952.713,-1.2066,16.3231
168,451,166.229,868.045,-7.6579,12.5362
11,451,214.189,956.281,-6.0516,16.1364
185,451,947.492,942.593,2.6701,16.2619
205,451,994.7,948.289,3.1283,16.4654
223,451,485.542,696.695,-3.5189,1.9447
171,451,39.84,1068.943,-7.2708,19.2925
163,451,352.528,795.489,-5.3175,9.0244
245,451,710.319,752.671,0.6747,7.3721
246,451,126.973,838.618,-8.7473,10.958
251,451,726.479,745.79,0.9759,6.9646
253,451,508.981,714.042,-2.9445,3.653
259,451,193.31,777.072,-8.5497,7.309
200,451,74.696,899.463,-8.6912,13.8157
272,451,1059.455,995.19,3.4525,17.7865
275,451,362.27,1919.635,-2.4228,28.3408
99,452,426.29,890.923,-3.5666,13.9365
12,452,175.182,774.13,-8.97,7.0332
112,452,650.282,760.245,-0.3423,7.6777
155,452,585.778,751.459,-1.4308,6.8729
135,452,396.307,705.548,-5.3719,2.3019
7,452,340.905,793.958,-5.5376,8.8969
167,452,601.963,950.94,-1.2183,16.2663
168,452,166.113,868.017,-7.6601,12.5347
11,452,214.018,957.299,-6.0457,16.1707
185,452,947.441,942.022,2.6732,16.2445
205,452,993.51,947.766,3.1195,16.4491
223,452,484.443,695.403,-3.5504,1.8135
171,452,39.786,1069.113,-7.27,19.2966
163,452,352.556,795.457,-5.3173,9.0225
245,452,710.07,752.402,0.6719,7.3535
246,452,126.989,838.51,-8.7487,10.9522
251,452,726.178,745.614,0.9719,6.9516
253,452,508.511,714.2,-2.9532,3.6645
259,452,193.31,776.992,-8.5511,7.3033
200,452,74.527,899.46,-8.6939,13.8153
272,452,1058.149,993.7,3.4501,17.748
275,452,361.827,1919.824,-2.4248,28.3419
99,453,427.028,892.556,-3.5497,14.0036
12,453,175.362,774.198,-8.9651,7.0388
112,453,650.272,760.01,-0.3419,7.6623
155,453,585.856,751.709,-1.4294,6.8905
135,453,396.197,705.343,-5.3766,2.2816
7,453,340.743,793.769,-5.5423,8.8847
167,453,600.526,948.493,-1.2347,16.1873
168,453,166.139,868.078,-7.6589,12.5376
11,453,213.192,958.647,-6.0459,16.2153
185,453,947.045,943.081,2.6623,16.2764
205,453,992.175,946.794,3.1123,16.4194
223,453,482.818,694.263,-3.5925,1.693
171,453,39.834,1069.085,-7.2697,19.2959
163,453,352.522,795.411,-5.3183,9.0196
245,453,709.752,752.133,0.668,7.3346
246,453,126.945,838.571,-8.7485,10.9554
251,453,725.765,745.195,0.9673,6.9217
253,453,508.414,714.321,-2.9546,3.6745
259,453,193.292,776.774,-8.5554,7.2877
272,453,1056.69,992.313,3.4456,17.7118
275,453,361.548,1919.627,-2.4262,28.3411
99,454,427.717,893.217,-3.5375,14.0311
12,454,175.445,774.308,-8.9613,7.0471
112,454,650.281,759.985,-0.3417,7.6607
155,454,585.923,752.026,-1.4282,6.9127
135,454,395.95,705.519,-5.38,2.2972
7,454,340.684,793.647,-5.5445,8.8769
167,454,597.071,945.144,-1.275,16.077
168,454,166.195,868.114,-7.6575,12.5394
11,454,212.906,960.194,-6.0374,16.2669
185,454,946.782,938.829,2.6862,16.1465
205,454,990.849,943.89,3.1184,16.3319
223,454,481.105,693.341,-3.6355,1.5926
171,454,39.911,1068.996,-7.2696,19.2938
163,454,352.483,795.411,-5.319,9.0195
245,454,709.646,751.888,0.6674,7.3181
246,454,126.88,838.698,-8.7476,10.9622
251,454,725.741,744.858,0.9688,6.8987
253,454,507.905,714.24,-2.9652,3.665
259,454,193.193,776.561,-8.5612,7.2722
272,454,1055.795,991.059,3.4456,17.6792
275,454,360.618,1919.659,-2.4306,28.3417
99,455,428.208,892.317,-3.5343,13.9955
12,455,175.454,774.483,-8.9577,7.0598
112,455,650.275,760.059,-0.342,7.6655
155,455,585.974,752.428,-1.4273,6.9408
135,455,395.619,705.971,-5.3821,2.3385
7,455,340.57,793.522,-5.5478,8.8688
167,455,592.982,940.779,-1.3233,15.9315
168,455,166.054,867.997,-7.6613,12.5336
11,455,212.787,961.281,-6.0303,16.303
185,455,946.423,935.304,2.7047,16.0374
205,455,990.016,941.944,3.1231,16.2728
223,455,479.86,692.818,-3.6658,1.5338
171,455,39.681,1068.846,-7.2735,19.29
163,455,352.42,795.346,-5.3207,9.0153
245,455,709.626,751.819,0.6674,7.3134
246,455,126.71,838.88,-8.7477,10.9717
251,455,725.701,744.399,0.9706,6.8673
253,455,506.983,714.239,-2.9837,3.6605
259,455,193.044,776.401,-8.5671,7.2603
272,455,1055.029,990.523,3.4419,17.665
275,455,360.005,1919.633,-2.4335,28.3419
286,455,953.526,858.984,3.3433,13.356
99,456,428.597,891.326,-3.5329,13.9559
12,456,175.364,775.428,-8.9415,7.1279
112,456,650.207,760.02,-0.343,7.6628
155,456,586.005,752.78,-1.4266,6.9652
135,456,395.156,706.302,-5.3885,2.3675
7,456,340.585,793.464,-5.5481,8.8653
167,456,592.755,939.518,-1.326,15.8898
168,456,166.14,867.855,-7.6618,12.5269
11,456,212.94,963.061,-6.0142,16.3622
185,456,945.997,936.628,2.6917,16.0781
205,456,989.23,941.742,3.1163,16.2661
171,456,39.803,1068.754,-7.2729,19.2878
163,456,352.341,795.294,-5.3226,9.0118
245,456,709.602,750.93,0.6712,7.2542
246,456,126.682,838.884,-8.7481,10.9719
251,456,725.764,744.084,0.9734,6.846
253,456,506.17,714.298,-2.9997,3.6617
259,456,192.803,776.394,-8.572,7.2589
272,456,1053.854,990.413,3.4313,17.6616
275,456,358.973,1919.735,-2.4384,28.3429
286,456,952.082,858.865,3.3268,13.3493
99,457,428.85,889.814,-3.5355,13.8947
12,457,175.249,775.634,-8.9399,7.1423
112,457,650.164,760.069,-0.3439,7.6658
155,457,586.097,753.053,-1.425,6.9844
135,457,394.821,706.679,-5.3915,2.4015
7,457,340.582,793.483,-5.5479,8.8665
167,457,597.587,940.319,-1.2681,15.9202
168,457,166.154,867.941,-7.6604,12.5311
11,457,212.895,964.693,-6.0019,16.4159
185,457,945.58,937.347,2.6827,16.1
205,457,988.301,941.515,3.1081,16.2586
171,457,39.847,1068.835,-7.2717,19.2898
163,457,352.295,795.302,-5.3233,9.0122
245,457,709.58,750.738,0.6717,7.2413
246,457,126.721,838.918,-8.7468,10.9738
251,457,725.684,744.679,0.9688,6.8864
253,457,504.88,714.548,-3.0245,3.6772
259,457,192.738,776.385,-8.5735,7.258
272,457,1053.235,990.394,3.4255,17.6608
275,457,358.194,1919.781,-2.442,28.3435
286,457,950.158,859.981,3.2944,13.3912
99,458,429.187,887.106,-3.5417,13.7843
12,458,175.213,774.544,-8.9615,7.0634
112,458,650.145,759.851,-0.3437,7.6515
155,458,586.177,753.162,-1.4236,6.9922
135,458,394.52,707.266,-5.3914,2.4557
7,458,340.599,793.519,-5.5473,8.8687
167,458,589.941,942.44,-1.3598,15.9834
168,458,166.163,867.99,-7.6597,12.5334
11,458,212.879,966.318,-5.9894,16.4692
185,458,945.426,936.926,2.6837,16.0869
205,458,987.551,941.318,3.1016,16.2521
171,458,40.044,1068.911,-7.2687,19.2917
163,458,352.278,795.308,-5.3236,9.0125
245,458,709.541,750.789,0.6709,7.2446
246,458,126.724,838.928,-8.7466,10.9743
251,458,725.635,744.976,0.9664,6.9064
253,458,503.599,714.344,-3.0512,3.6534
259,458,192.7,776.321,-8.5754,7.2534
272,458,1052.284,990.303,3.4169,17.6581
275,458,357.501,1918.879,-2.4459,28.3396
286,458,947.111,859.972,3.2577,13.3867
99,459,429.334,886.537,-3.542,13.761
12,459,175.196,774.946,-8.9541,7.0925
112,459,650.168,759.872,-0.3433,7.653
155,459,586.253,753.263,-1.4223,6.9994
135,459,394.384,707.573,-5.3908,2.484
7,459,340.607,793.543,-5.5469,8.8703
167,459,596.202,945.029,-1.2853,16.0726
168,459,166.204,868.107,-7.6575,12.5391
11,459,212.664,967.65,-5.9818,16.5125
185,459,944.761,936.826,2.6772,16.0833
205,459,986.159,940.571,3.0921,16.2285
171,459,39.825,1068.927,-7.2712,19.2921
163,459,352.297,795.334,-5.323,9.0142
245,459,709.575,750.374,0.6734,7.217
246,459,126.746,838.996,-8.7451,10.9781
251,459,725.578,745.258,0.9639,6.9254
253,459,502.537,714.102,-3.0736,3.6272
259,459,192.658,776.454,-8.5738,7.2627
272,459,1050.946,990.083,3.4056,17.6518
275,459,356.127,1913.253,-2.4564,28.3131
286,459,944.771,856.059,3.2616,13.2262
99,460,429.297,885.111,-3.5483,13.702
12,460,175.217,775.067,-8.9514,7.1013
112,460,650.254,759.928,-0.342,7.6569
155,460,586.383,753.32,-1.42,7.0038
135,460,393.979,707.376,-5.4019,2.4631
7,460,340.567,793.523,-5.5478,8.8689
167,460,600.798,949.838,-1.2317,16.2304
168,460,166.161,868.073,-7.6586,12.5374
11,460,212.535,969.6,-5.9684,16.5757
185,460,944.194,936.392,2.6739,16.0694
205,460,983.938,940.294,3.0706,16.2185
171,460,39.779,1068.989,-7.2711,19.2936
163,460,352.293,795.331,-5.3231,9.014
245,460,709.654,750.801,0.6727,7.2458
246,460,126.741,838.908,-8.7466,10.9733
251,460,725.582,745.579,0.9622,6.9473
253,460,501.382,713.74,-3.0986,3.5902
259,460,192.561,776.83,-8.569,7.2892
272,460,1050.269,989.851,3.4006,17.6455
275,460,355.316,1899.494,-2.47,28.2463
286,460,942.536,854.698,3.2456,13.1678
99,461,429.157,884.427,-3.5531,13.6734
12,461,175.266,775.017,-8.9513,7.0979
112,461,650.252,759.993,-0.3422,7.6611
155,461,586.457,753.515,-1.4187,7.0175
135,461,393.884,707.696,-5.4003,2.4929
7,461,340.505,793.472,-5.5494,8.8656
167,461,604.346,959.353,-1.1926,16.531
168,461,166.217,868.098,-7.6574,12.5387
11,461,212.102,971.553,-5.959,16.6383
185,461,943.522,934.826,2.6766,16.0203
205,461,981.59,939.923,3.0484,16.2056
171,461,39.8,1069.019,-7.2706,19.2943
163,461,352.306,795.257,-5.3235,9.0095
245,461,709.705,751.097,0.6721,7.2657
246,461,126.914,838.932,-8.7432,10.975
251,461,725.477,745.627,0.9602,6.9502
253,461,500.402,713.29,-3.1205,3.5461
259,461,192.547,777.117,-8.5642,7.3096
272,461,1048.962,989.462,3.3906,17.6348
275,461,354.829,1888.808,-2.4801,28.1934
286,461,940.196,852.069,3.2388,13.0569
99,462,429.218,883.777,-3.5549,13.6464
12,462,175.39,775.156,-8.9462,7.1083
112,462,650.311,759.921,-0.3411,7.6566
155,462,586.384,753.854,-1.4199,7.0405
135,462,393.606,708.231,-5.4003,2.542
7,462,340.487,793.43,-5.5501,8.8629
167,462,607.82,961.671,-1.1532,16.6046
168,462,166.233,868.042,-7.6578,12.536
11,462,211.71,973.253,-5.951,16.6925
185,462,942.477,934.729,2.666,16.0165
205,462,979.148,940.069,3.0217,16.2082
171,462,40.127,1069.021,-7.2668,19.2944
163,462,352.289,795.204,-5.3243,9.0062
245,462,709.75,751.194,0.6724,7.2723
246,462,127.042,838.94,-8.7408,10.9757
251,462,725.427,745.829,0.9583,6.9638
253,462,499.449,712.888,-3.1416,3.5063
259,462,192.764,777.585,-8.5514,7.3435
272,462,1048.153,988.985,3.3861,17.622
275,462,354.441,1875.182,-2.492,28.1249
286,462,937.676,850.651,3.2196,12.9948
99,463,429.284,883.52,-3.555,13.6358
12,463,175.511,775.543,-8.9364,7.1367
112,463,650.303,759.878,-0.3411,7.6538
155,463,586.413,754.031,-1.4194,7.0528
135,463,393.012,708.471,-5.4105,2.5614
7,463,340.453,793.222,-5.5528,8.8498
167,463,608.272,960.115,-1.1474,16.5572
168,463,166.174,867.938,-7.6601,12.531
11,463,211.2,974.424,-5.9486,16.7295
185,463,941.324,934.43,2.6554,16.0063
205,463,977.993,939.782,3.0114,16.1986
171,463,39.933,1068.985,-7.2694,19.2935
163,463,352.286,795.141,-5.3249,9.0023
245,463,709.796,751.408,0.6721,7.2867
246,463,126.929,838.983,-8.7421,10.9778
251,463,725.21,746.189,0.9527,6.9874
253,463,498.851,712.765,-3.1543,3.4926
259,463,192.957,777.806,-8.5436,7.3599
272,463,1047.103,989.899,3.3698,17.6453
275,463,353.588,1863.71,-2.5048,28.0665
286,463,934.641,849.823,3.1891,12.956
99,464,429.339,883.383,-3.5548,13.6302
12,464,175.742,775.892,-8.925,7.1627
112,464,650.283,759.834,-0.3413,7.6509
155,464,586.503,754.308,-1.4178,7.0721
135,464,392.637,708.99,-5.4127,2.6082
7,464,340.439,793.266,-5.5526,8.8525
167,464,607.02,958.652,-1.1614,16.5112
168,464,166.16,867.866,-7.6613,12.5275
11,464,211.495,975.984,-5.933,16.7792
185,464,940.625,933.748,2.6522,15.9845
205,464,977.488,939.342,3.0091,16.1849
171,464,39.767,1068.958,-7.2716,19.2928
163,464,352.282,795.226,-5.3242,9.0075
245,464,709.806,752.17,0.6687,7.3373
246,464,126.783,839.051,-8.7436,10.9812
251,464,725.018,746.708,0.9467,7.0219
253,464,498.444,712.282,-3.1649,3.4482
259,464,193.115,777.968,-8.5376,7.3719
272,464,1046.389,987.014,3.3823,17.57
275,464,353.15,1852.188,-2.5158,28.0067
286,464,931.216,849.178,3.1521,12.9242
99,465,429.386,882.811,-3.5565,13.6063
12,465,175.853,776.097,-8.9189,7.1778
112,465,650.276,759.891,-0.3416,7.6545
155,465,586.599,754.563,-1.4161,7.0899
135,465,391.902,709.171,-5.4266,2.6213
7,465,340.463,793.268,-5.5521,8.8527
167,465,605.42,958.539,-1.1799,16.5066
168,465,165.703,867.691,-7.671,12.5184
11,465,210.725,977.564,-5.9309,16.8286
185,465,940.133,932.624,2.654,15.9489
205,465,976.058,938.547,2.9993,16.1596
171,465,39.801,1069.011,-7.2707,19.2941
163,465,352.272,795.225,-5.3244,9.0074
245,465,709.869,752.733,0.6671,7.3747
246,465,126.693,839.095,-8.7445,10.9834
251,465,724.874,747.315,0.9411,7.0624
253,465,497.916,712.41,-3.175,3.4569
259,465,193.258,778.024,-8.5337,7.3763
272,465,1045.469,984.917,3.3877,17.5146
275,465,352.346,1841.377,-2.5282,27.9499
286,465,928.96,849.415,3.1223,12.9307
99,466,429.353,882.308,-3.5591,13.5852
12,466,175.891,776.261,-8.915,7.1898
112,466,650.223,759.853,-0.3424,7.6519
155,466,586.651,754.8,-1.4152,7.1063
135,466,391.525,708.582,-5.4416,2.5639
7,466,340.525,793.305,-5.5507,8.8552
167,466,594.866,956.764,-1.3024,16.4441
168,466,165.476,867.653,-7.6751,12.5162
11,466,209.908,978.986,-5.9306,16.8728
185,466,939.384,932.413,2.6473,15.9417
205,466,975.198,938.165,2.9928,16.1472
171,466,39.761,1069.016,-7.2711,19.2942
163,466,352.262,795.213,-5.3247,9.0066
245,466,710.035,752.963,0.6687,7.3905
246,466,126.601,839.139,-8.7454,10.9856
251,466,724.831,747.447,0.9397,7.0711
253,466,497.093,712.85,-3.1895,3.4915
259,466,193.318,778.069,-8.5317,7.3798
272,466,1044.613,985.048,3.3785,17.5176
275,466,351.798,1830.632,-2.5395,27.8926
286,466,926.96,849.751,3.0948,12.9417
289,466,1073.024,981.978,3.6753,17.4506
99,467,429.183,881.235,-3.5659,13.5399
12,467,175.961,775.515,-8.9277,7.1363
112,467,650.221,759.803,-0.3423,7.6486
155,467,586.688,754.925,-1.4145,7.115
135,467,391.274,708.422,-5.4489,2.5474
7,467,340.61,793.412,-5.5481,8.8621
167,467,593.814,955.511,-1.3146,16.4042
168,467,165.075,867.626,-7.682,12.5142
11,467,209.079,980.479,-5.93,16.919
185,467,938.819,931.384,2.6477,15.9089
205,467,974.624,938.213,2.9864,16.1483
171,467,39.719,1069.066,-7.2712,19.2954
163,467,352.27,795.219,-5.3245,9.007
245,467,710.243,753.076,0.6716,7.3986
246,467,126.55,839.116,-8.7467,10.9842
251,467,724.993,747.128,0.944,7.0502
253,467,496.356,713.124,-3.203,3.512
259,467,193.289,778.063,-8.5324,7.3792
272,467,1044.179,985.787,3.3692,17.5368
275,467,351.363,1821.519,-2.549,27.8432
286,467,923.66,850.829,3.0453,12.9817
289,467,1072.66,981.281,3.6769,17.4321
99,468,428.983,880.493,-3.5719,13.5084
12,468,175.941,775.284,-8.9326,7.1196
112,468,650.224,759.707,-0.342,7.6424
155,468,586.78,755.143,-1.4129,7.1302
135,468,390.67,708.364,-5.4627,2.5387
7,468,340.659,793.388,-5.5475,8.8608
167,468,593.511,953.33,-1.3179,16.3355
168,468,164.893,867.747,-7.6834,12.5197
11,468,208.714,982.046,-5.9228,16.9675
185,468,938.32,932.146,2.6374,15.9325
205,468,974.371,938.305,2.9831,16.1509
171,468,39.662,1069.1,-7.2715,19.2963
163,468,352.279,795.266,-5.3239,9.0099
245,468,710.387,753.388,0.6725,7.4197
246,468,126.479,839.05,-8.749,10.9805
251,468,725.113,746.469,0.9496,7.006
253,468,495.734,713.263,-3.2149,3.5211
259,468,193.199,778.084,-8.5338,7.3804
272,468,1043.568,984.048,3.3751,17.4908
275,468,350.605,1811.29,-2.5612,27.7872
286,468,922.191,848.654,3.0446,12.8889
289,468,1072.469,979.778,3.6859,17.3922
99,469,428.721,879.302,-3.5806,13.4576
12,469,175.883,775.331,-8.9328,7.1227
112,469,650.221,759.671,-0.342,7.64
155,469,586.897,755.452,-1.4108,7.1517
135,469,390.149,708.702,-5.4702,2.5677
7,469,340.655,793.308,-5.5483,8.8558
167,469,592.163,950.794,-1.3336,16.2543
168,469,164.897,867.771,-7.683,12.5208
11,469,208.218,983.978,-5.9147,17.027
185,469,937.384,931.671,2.6303,15.9168
205,469,974.185,937.823,2.9844,16.136
171,469,39.61,1069.108,-7.2721,19.2964
